name,profileUrl,website,founderName,linkedinUrl
Artificial Societies,https://www.ycombinator.com/companies/artificial-societies,https://societies.io,Patrick Sharpe,https://www.linkedin.com/in/sharpe-patrick/
Sennu AI,https://www.ycombinator.com/companies/sennu-ai,https://www.sennu.ai,Sriman Gaddam,https://www.linkedin.com/in/sriman-gaddam/
Sennu AI,https://www.ycombinator.com/companies/sennu-ai,https://www.sennu.ai,Sukhjit Singh,https://www.linkedin.com/in/sukhjit-singh-ut/
Promptless,https://www.ycombinator.com/companies/promptless,https://gopromptless.ai/,Prithvi Ramakrishnan,https://www.linkedin.com/in/prithvi-r
Promptless,https://www.ycombinator.com/companies/promptless,https://gopromptless.ai/,Frances Liu,https://linkedin.com/in/frances-liu-1a426057
Excellence Learning,https://www.ycombinator.com/companies/excellence-learning,https://excellence-ai.com/,Sovann Linden,https://www.linkedin.com/in/sovann-linden/
Excellence Learning,https://www.ycombinator.com/companies/excellence-learning,https://excellence-ai.com/,Alexis Bonnafont,https://www.linkedin.com/in/alexis-bonnafont
Excellence Learning,https://www.ycombinator.com/companies/excellence-learning,https://excellence-ai.com/,Mattia Mauro,https://www.linkedin.com/in/mattia-mauro-437a35197/
CTGT,https://www.ycombinator.com/companies/ctgt,,,
Anglera,https://www.ycombinator.com/companies/anglera,https://www.anglera.com/,Amay Aggarwal,https://www.linkedin.com/in/amayaggarwal/
Anglera,https://www.ycombinator.com/companies/anglera,https://www.anglera.com/,Ray Iyer,https://www.linkedin.com/in/~iyer
Palmier,https://www.ycombinator.com/companies/palmier,https://www.palmier.io,Marcos Rico Peng,https://www.linkedin.com/in/marcosrico
Palmier,https://www.ycombinator.com/companies/palmier,https://www.palmier.io,Harrison Tin,https://www.linkedin.com/in/harrison-tin-a260321b3/
MagiCode,https://www.ycombinator.com/companies/magicode,https://www.magicode.ai/,Jeff He,https://www.linkedin.com/in/jeff-he-99a96b163/
MagiCode,https://www.ycombinator.com/companies/magicode,https://www.magicode.ai/,Anirudh Sriram,https://www.linkedin.com/in/anirudh-sriram-1b136318a/
Superunit,https://www.ycombinator.com/companies/superunit,http://superunit.ai,Peter Marler,https://www.linkedin.com/in/marler/
Superunit,https://www.ycombinator.com/companies/superunit,http://superunit.ai,Zach Yellin-Flaherty,https://www.linkedin.com/in/zachary-yellin-flaherty/
Upsolve AI,https://www.ycombinator.com/companies/upsolve-ai,https://upsolve.ai/,Ka Ling Wu,https://linkedin.com/in/wukaling
Upsolve AI,https://www.ycombinator.com/companies/upsolve-ai,https://upsolve.ai/,Serguei Balanovich,https://linkedin.com/in/sbalanovich
Lightski,https://www.ycombinator.com/companies/lightski,https://www.lightski.com,Hansen Qian,https://www.linkedin.com/in/hansenq
Coldreach,https://www.ycombinator.com/companies/coldreach,https://coldreach.ai/,Xiaohan Shen,https://www.linkedin.com/in/xiaohan-shen1/
Coldreach,https://www.ycombinator.com/companies/coldreach,https://coldreach.ai/,Hankel Bao,https://www.linkedin.com/in/hankelbao/
Wild Moose,https://www.ycombinator.com/companies/wild-moose,https://wildmoose.ai,Yasmin Dunsky,https://www.linkedin.com/in/yasmin-dunsky-519a4ab2/
Wild Moose,https://www.ycombinator.com/companies/wild-moose,https://wildmoose.ai,Roei Schuster,https://www.linkedin.com/in/roei-schuster-0ba818aa/
LaunchFlow,https://www.ycombinator.com/companies/launchflow,https://www.launchflow.com/,Josh Tanke,https://www.linkedin.com/in/josh-tanke
LaunchFlow,https://www.ycombinator.com/companies/launchflow,https://www.launchflow.com/,Caleb Van Dyke,https://www.linkedin.com/in/caleb-van-dyke/
Indexical,https://www.ycombinator.com/companies/indexical,https://indexical.dev/,Shanelle Roman,https://www.linkedin.com/in/shanelle-roman-37baa6103/
Indexical,https://www.ycombinator.com/companies/indexical,https://indexical.dev/,Vishnu Menon,https://www.linkedin.com/in/vishnu-menon/
Chima,https://www.ycombinator.com/companies/chima,https://www.withchima.com/,Nikhara Nirghin,https://www.linkedin.com/in/nikharanirghin/
Chima,https://www.ycombinator.com/companies/chima,https://www.withchima.com/,Kiara Nirghin,https://www.linkedin.com/in/kiara-nirghin/
Lancey,https://www.ycombinator.com/companies/lancey,https://lancey.ai,Adi Patel,https://www.linkedin.com/in/adityapatel27/
Lancey,https://www.ycombinator.com/companies/lancey,https://lancey.ai,Abhi Patel,https://www.linkedin.com/in/abhishek-patel27/
Artemis Search,https://www.ycombinator.com/companies/artemis-search,https://search-artemis.com/,Austin McCoy,https://www.linkedin.com/in/austin-mccoy-833600229/
Artemis Search,https://www.ycombinator.com/companies/artemis-search,https://search-artemis.com/,Manvir Singh,https://www.linkedin.com/in/manvir-singh-abb298247/
Superpowered AI,https://www.ycombinator.com/companies/superpowered-ai,https://superpowered.ai,Justin Clark,https://www.linkedin.com/in/justin-m-clark/
Superpowered AI,https://www.ycombinator.com/companies/superpowered-ai,https://superpowered.ai,Dillon Martin,https://www.linkedin.com/in/dillon-t-martin-8809b6126
Superpowered AI,https://www.ycombinator.com/companies/superpowered-ai,https://superpowered.ai,Nicholas McCormick,https://www.linkedin.com/in/nick-mccormick-6813828b/
Superpowered AI,https://www.ycombinator.com/companies/superpowered-ai,https://superpowered.ai,Zach McCormick,https://www.linkedin.com/in/zach-mccormick-295a5953/
Humand,https://www.ycombinator.com/companies/humand,https://humand.co,Nicolas Benenzon,https://www.linkedin.com/in/benenzon/
Humand,https://www.ycombinator.com/companies/humand,https://humand.co,Geronimo Maspero,https://www.linkedin.com/in/geronimomaspero/
Writesonic,https://www.ycombinator.com/companies/writesonic,https://writesonic.com/,Samanyou Garg,https://www.linkedin.com/in/samanyougarg/
Abstra,https://www.ycombinator.com/companies/abstra,https://abstra.io,Bruno Vieira Costa,https://www.linkedin.com/in/brunovcosta/
Pibit.ai,https://www.ycombinator.com/companies/pibit-ai,https://pibit.ai,Akash Agarwal,https://www.linkedin.com/in/akash29196/
Anima App,https://www.ycombinator.com/companies/anima-app,https://www.animaapp.com,Or Arbel,https://il.linkedin.com/in/orarbel
Anima App,https://www.ycombinator.com/companies/anima-app,https://www.animaapp.com,Avishay Cohen,https://www.linkedin.com/in/avishic/
Anima App,https://www.ycombinator.com/companies/anima-app,https://www.animaapp.com,Michal Cohen,https://www.linkedin.com/in/michalcc/
Trellus,https://www.ycombinator.com/companies/trellus,https://www.trellus.ai,Ajinkya Nene,https://www.linkedin.com/in/ajinkya-nene-6200b871/
Trellus,https://www.ycombinator.com/companies/trellus,https://www.trellus.ai,Craig Bonnoit,https://www.linkedin.com/in/craig-bonnoit/
Dataherald,https://www.ycombinator.com/companies/dataherald,http://dataherald.com/,Anuj Saigal,https://www.linkedin.com/in/anujsaigal/
Dataherald,https://www.ycombinator.com/companies/dataherald,http://dataherald.com/,Amir Zohrenejad,https://www.linkedin.com/in/amir-zohrenejad-72a517184
Pump.co,https://www.ycombinator.com/companies/pump-co,https://www.pump.co/,Spandana Nakka,https://www.linkedin.com/in/spndn07/
Laminar,https://www.ycombinator.com/companies/laminar,https://www.lmnr.ai/,Robert Kim,https://www.linkedin.com/in/skull8888888/
Laminar,https://www.ycombinator.com/companies/laminar,https://www.lmnr.ai/,Din Mailibay,https://www.linkedin.com/in/dinmukhamedm
Sprites,https://www.ycombinator.com/companies/sprites,https://sprites.ai/,Siamak Freydoonnejad,https://www.linkedin.com/in/siamakf/
Sprites,https://www.ycombinator.com/companies/sprites,https://sprites.ai/,Sina Zargaran,https://www.linkedin.com/in/sinazar/
Fini,https://www.ycombinator.com/companies/fini,https://www.usefini.com,Deepak Singla,http://linkedin.com/in/deepak-singla-68345667/
Fini,https://www.ycombinator.com/companies/fini,https://www.usefini.com,Hakim K,https://www.linkedin.com/in/hakim-k/
Letter AI,https://www.ycombinator.com/companies/letter-ai,https://www.letter.ai,Ali Akhtar,https://linkedin.com/in/m-ali-akhtar
Letter AI,https://www.ycombinator.com/companies/letter-ai,https://www.letter.ai,Armen Forget,https://linkedin.com/in/armenforget
Crustdata,https://www.ycombinator.com/companies/crustdata,https://crustdata.com,Abhilash Chowdhary,https://linkedin.com/in/abhilash-chowdhary
Crustdata,https://www.ycombinator.com/companies/crustdata,https://crustdata.com,Manmohit Grewal,https://www.linkedin.com/in/manmohitgrewal/
Crustdata,https://www.ycombinator.com/companies/crustdata,https://crustdata.com,Chris Pisarski,https://linkedin.com/in/chris-pisarski
Mercoa,https://www.ycombinator.com/companies/mercoa,http://mercoa.com,Sai Arora,https://www.linkedin.com/in/saiarora
Mercoa,https://www.ycombinator.com/companies/mercoa,http://mercoa.com,Sandeep Dinesh,https://www.linkedin.com/in/dineshsandeep/
Origami,https://www.ycombinator.com/companies/origami-2,https://www.origamiagents.com,Finn Mallery,https://www.linkedin.com/in/~finn/
Origami,https://www.ycombinator.com/companies/origami-2,https://www.origamiagents.com,Kenson Chung,https://www.linkedin.com/in/kenson-chung-837849230/
FlyCode,https://www.ycombinator.com/companies/flycode,https://www.flycode.com,Tzachi Davidovich,https://www.linkedin.com/in/tzachidaviovich/
FlyCode,https://www.ycombinator.com/companies/flycode,https://www.flycode.com,Etai Avrahami,https://www.linkedin.com/in/etaia
FlyCode,https://www.ycombinator.com/companies/flycode,https://www.flycode.com,Jake Vacovec,https://www.linkedin.com/in/jake-p-vacovec-28417869/
Feroot Security,https://www.ycombinator.com/companies/feroot-security,https://www.feroot.com,Ivan Tsarynny,https://www.linkedin.com/in/ivantsarynny/
Feroot Security,https://www.ycombinator.com/companies/feroot-security,https://www.feroot.com,Vitaliy Lim,https://linkedin.com/in/vitaliylim
CarbonChain,https://www.ycombinator.com/companies/carbonchain,https://carbonchain.com,Adam Hearne,https://www.linkedin.com/in/adamhearne/
CarbonChain,https://www.ycombinator.com/companies/carbonchain,https://carbonchain.com,ROHEET SHAH,https://www.linkedin.com/in/roheetshah/
Farmako Healthcare,https://www.ycombinator.com/companies/farmako-healthcare,https://farmako.ai,Aman Bhandula,https://www.linkedin.com/in/aman-bhandula-b71032132/
Farmako Healthcare,https://www.ycombinator.com/companies/farmako-healthcare,https://farmako.ai,Kaishu Sahu,https://linkedin.com/in/kaishu-sahu
FAZZ,https://www.ycombinator.com/companies/fazz,https://fazzfinancial.com/,Hendra Kwik,https://www.linkedin.com/in/hendra-kwik-4a291242?trk=hp-identity-name
FAZZ,https://www.ycombinator.com/companies/fazz,https://fazzfinancial.com/,Jefriyanto,https://id.linkedin.com/in/jefriyanto
FAZZ,https://www.ycombinator.com/companies/fazz,https://fazzfinancial.com/,Ricky Winata,https://www.linkedin.com/in/ricky-winata-75735458
Careerist,https://www.ycombinator.com/companies/careerist,http://careerist.com/,Ivan Tsybaev,https://www.linkedin.com/in/ivantsybaev/
Careerist,https://www.ycombinator.com/companies/careerist,http://careerist.com/,Max Glubochansky,https://www.linkedin.com/in/maxqa/
Careerist,https://www.ycombinator.com/companies/careerist,http://careerist.com/,Max Gusakov,https://www.linkedin.com/in/gusakovm/
Vanta,https://www.ycombinator.com/companies/vanta,https://vanta.com,Christina Cacioppo,http://linkedin.com/in/ccacioppo
JoinSub,https://www.ycombinator.com/companies/joinsub,https://joinsub.com,Dhruv Goel,https://es.linkedin.com/in/goeldhruv90
JoinSub,https://www.ycombinator.com/companies/joinsub,https://joinsub.com,Ankur Solanki,https://www.linkedin.com/in/ankur-solanki
Presti AI,https://www.ycombinator.com/companies/presti-ai,https://www.presti.ai/,Nabil Toumi,https://linkedin.com/in/nabil-toumi-b58b0084
Presti AI,https://www.ycombinator.com/companies/presti-ai,https://www.presti.ai/,Saad Bencherif,https://linkedin.com/in/bencherifs
Presti AI,https://www.ycombinator.com/companies/presti-ai,https://www.presti.ai/,Hamza Bennis,https://linkedin.com/in/hamza-bennis-143635a6
Presti AI,https://www.ycombinator.com/companies/presti-ai,https://www.presti.ai/,Abdellah Lamrani Alaoui,https://linkedin.com/in/abdellah-lamrani-alaoui-6288a4a6
OneText,https://www.ycombinator.com/companies/onetext,https://onetext.com,Jonathan Fudem,http://linkedin.com/in/jonathanfudem/
OneText,https://www.ycombinator.com/companies/onetext,https://onetext.com,Daniel Brain,https://www.linkedin.com/in/bluepnume/
Truva,https://www.ycombinator.com/companies/truva,https://www.truva.ai/,Gaurav Aggarwal,https://www.linkedin.com/in/gaurava91/
Truva,https://www.ycombinator.com/companies/truva,https://www.truva.ai/,Anuja Verma,https://www.linkedin.com/in/anujaverma1/
Arcus,https://www.ycombinator.com/companies/arcus,http://arcusfi.com,Edrizio De La Cruz,https://www.linkedin.com/in/edrizio-de-la-cruz-2b8ab75/
Arcus,https://www.ycombinator.com/companies/arcus,http://arcusfi.com,Juan Maldonado,https://www.linkedin.com/in/juanmaldonado2/
Arcus,https://www.ycombinator.com/companies/arcus,http://arcusfi.com,Iñigo Rumayor,https://www.linkedin.com/in/inigorumayor/
